id,task_id,track_id,lang,category,type,topic,complexity,image,task,choices,hint,status,llm_answer,confidence_level,submitted_answer,llm_info,user_answers
428,i16iqsxLmBzKwiNe,t-jenBXQKiEBxPYH,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_26cbwbe3gmx18dsm.png,are there any large cyan bookshelfs made of the same material as the floor lamp?,"{'a': 'True', 'b': 'False'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9955766286574538, ""margin"": 0.9911532573149076, ""entropy"": 0.02839202014847781, ""probs"": {""a"": 0.004423371342546206, ""b"": 0.9955766286574538}, ""adapter"": ""trfl""}","['a', 'b']"
434,u78l7sGxpbfCmWgq,t-J8Vz2FO6wioG1r,en,vqa,mcq,garage-workshop,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_kez2pz20q88xp0a0.png,the metal wrench that is the same color as the tiny metal tire is what size?,"{'a': 'large', 'b': 'small'}",,Submitted,a,1.0,b,"{""answer"": ""a"", ""confidence"": 0.5228146377990285, ""margin"": 0.04562927559805707, ""entropy"": 0.6921058036232797, ""probs"": {""a"": 0.5228146377990285, ""b"": 0.4771853622009714}, ""adapter"": ""size""}","['b', 'b']"
435,hoqao3nCsIf5JFqm,t-I09igJHfvlcqDg,en,vqa,true-false,office,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_92hz2uu7fobd0usz.png,are there any other things of the same color as the big rubber calculator?,"{'a': 'True', 'b': 'False'}",,Submitted,a,1.0,b,"{""answer"": ""a"", ""confidence"": 0.666152367225339, ""margin"": 0.33230473445067804, ""entropy"": 0.6368700585195848, ""probs"": {""a"": 0.666152367225339, ""b"": 0.33384763277466095}, ""adapter"": ""trfl""}","['b', 'b']"
436,Xy7vlV99CwPFkcl9,t-hpNV6U5SwKumR0,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_5xf7f1f47i6euo9w.png,is there any other thing of the same color as the tiny metal floor lamp?,"{'a': 'False', 'b': 'True'}",,Submitted,a,1.0,b,"{""answer"": ""a"", ""confidence"": 0.5144574438941723, ""margin"": 0.028914887788344446, ""entropy"": 0.6927290869193599, ""probs"": {""a"": 0.5144574438941723, ""b"": 0.4855425561058278}, ""adapter"": ""trfl""}","['b', 'b']"
443,luTFknI6SdDnoReo,t-2apiB9dKHVcqyY,en,vqa,mcq,living-room,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_w072e9lt7jqtxwwq.png,what shape is the brown object?,"{'a': 'sofa', 'b': 'bookshelf', 'c': 'television', 'd': 'floor lamp'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9947673791464214, ""margin"": 0.9911862032169207, ""entropy"": 0.036989708052394564, ""probs"": {""a"": 0.9947673791464214, ""b"": 0.0035811759295006954, ""c"": 0.001139934869035047, ""d"": 0.0005115100550428596}, ""adapter"": ""shape""}",['a']
444,mqmVwGVPfup9yHq6,t-jdHYUAktBoBFco,en,vqa,true-false,school,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_p4c934qj56cv24ph.png,is there a brown notebook of the same size as the purple metal object?,"{'a': 'False', 'b': 'True'}",,Submitted,a,1.0,b,"{""answer"": ""a"", ""confidence"": 0.7496905016177335, ""margin"": 0.4993810032354672, ""entropy"": 0.5626749079751157, ""probs"": {""a"": 0.7496905016177335, ""b"": 0.25030949838226635}, ""adapter"": ""trfl""}","['b', 'b']"
445,RFjW7gBfTFLVKcBr,t-0LCX7rRv8R5wh7,en,vqa,numeric,medical-field,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_efjzhz0sra528bt9.png,how many other iv fluid bags have the same color as the iv fluid bag?,"{'a': '0', 'b': '1'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.8635200011436192, ""margin"": 0.7270400022872383, ""entropy"": 0.3985218413253392, ""probs"": {""a"": 0.8635200011436192, ""b"": 0.13647999885638085}, ""adapter"": ""amount""}",['a']
448,HA35WflndTWV0BZs,t-fT0USKWM1NtlhU,en,vqa,numeric,garage-workshop,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_g7nfyd19vrr7u4h1.png,what number of objects are the same color as the metal mechanic overalls?,"{'a': '4', 'b': '3'}",,Submitted,b,0.0,b,"{""answer"": ""b"", ""confidence"": 0.693298933070815, ""margin"": 0.38659786614163, ""entropy"": 0.6164356349805283, ""probs"": {""a"": 0.30670106692918503, ""b"": 0.693298933070815}, ""adapter"": ""amount""}","['a', 'b']"
452,63dbfIAD1rhDRUrY,t-RD71VEKrpQOA6b,en,vqa,numeric,construction-site,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_e22hvq0gpqz91fgk.png,how many other objects are there of the same color as the small rubber crane?,"{'a': '2', 'b': '3'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9015857349196008, ""margin"": 0.8031714698392017, ""entropy"": 0.32158472173043845, ""probs"": {""a"": 0.9015857349196008, ""b"": 0.09841426508039908}, ""adapter"": ""amount""}",['a']
453,oiBWV9b3nMX3zLh5,t-56Z2MUSWYAMh4x,en,vqa,numeric,office,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_bnxc9opknhozgiur.png,what number of other things are the same material as the tiny brown object?,"{'a': '2', 'b': '3'}",,Submitted,a,0.0,a,"{""answer"": ""a"", ""confidence"": 0.7034380625939826, ""margin"": 0.4068761251879651, ""entropy"": 0.6079230335602122, ""probs"": {""a"": 0.7034380625939826, ""b"": 0.29656193740601744}, ""adapter"": ""amount""}","['b', 'a']"
454,BV61ZTYapJnLGhov,t-X9VLmHlJcwTqtr,en,vqa,numeric,school,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_2rqsgdc6mne8irs3.png,what number of other tiny things are the same shape as the tiny brown rubber thing?,"{'a': '5', 'b': '3'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9011732222734213, ""margin"": 0.8023464445468427, ""entropy"": 0.3224974668867232, ""probs"": {""a"": 0.09882677772657868, ""b"": 0.9011732222734213}, ""adapter"": ""amount""}",['b']
455,pnMD5ze89UxO37vF,t-mWUDphRrJ4Cu5A,en,vqa,true-false,fashion,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_m4h9gfjd2ntktsbh.png,are there any yellow metal shoes that have the same size as the blue rubber shirt?,"{'a': 'True', 'b': 'False'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.7037308169150179, ""margin"": 0.4074616338300359, ""entropy"": 0.6076699692477647, ""probs"": {""a"": 0.296269183084982, ""b"": 0.7037308169150179}, ""adapter"": ""trfl""}",['b']
459,ZJ8g1C7IVLL0DMVu,t-6y0VRqld0rvJ8i,en,vqa,numeric,school,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_b7qkmqb8ms2nbo2j.png,what number of things are made of the same material as the big purple backpack?,"{'a': '3', 'b': '4'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.7077590987499126, ""margin"": 0.4155181974998252, ""entropy"": 0.6041459739473775, ""probs"": {""a"": 0.7077590987499126, ""b"": 0.2922409012500874}, ""adapter"": ""amount""}",['a']
462,UDHOWptVDJM956Lq,t-Cqiott4igpr41J,en,vqa,numeric,living-room,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_ep2b62wzkwkofv3m.png,how many other objects are the same size as the red thing?,"{'a': '2', 'b': '3'}",,Submitted,a,1.0,b,"{""answer"": ""a"", ""confidence"": 0.7047029823217743, ""margin"": 0.40940596464354856, ""entropy"": 0.6068266542952787, ""probs"": {""a"": 0.7047029823217743, ""b"": 0.29529701767822575}, ""adapter"": ""amount""}","['b', 'b']"
463,usbXqZDm9Ai210Iq,t-ugwMuOd7smQl19,en,vqa,mcq,living-room,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_0d17ijqtgc5sm1bd.png,there is a tiny bookshelf that is the same color as the big rubber sofa; what is its material?,"{'a': 'metal', 'b': 'rubber'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9573549595405753, ""margin"": 0.9147099190811506, ""entropy"": 0.17626099480982518, ""probs"": {""a"": 0.042645040459424646, ""b"": 0.9573549595405753}, ""adapter"": ""material""}",['b']
465,BrTKnKaXBELQlY9X,t-nteht3fVVTzzLm,en,vqa,true-false,office,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_594a7k23wkehqhpk.png,is the blue thing the same size as the gray metal object?,"{'a': 'False', 'b': 'True'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.7252229259901851, ""margin"": 0.4504458519803703, ""entropy"": 0.5879525481227207, ""probs"": {""a"": 0.2747770740098148, ""b"": 0.7252229259901851}, ""adapter"": ""trfl""}",['b']
466,GreG3xShTWPp1JRo,t-5uZDEqbkua2WSa,en,vqa,true-false,fashion,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_chcrnls38yy2ziui.png,is there any other thing that has the same size as the shoe?,"{'a': 'False', 'b': 'True'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.6397014387496918, ""margin"": 0.2794028774993836, ""entropy"": 0.653589782809946, ""probs"": {""a"": 0.3602985612503082, ""b"": 0.6397014387496918}, ""adapter"": ""trfl""}",['b']
467,sMwW6DpCKwRdssI0,t-neu7oXUDPkzlRH,en,vqa,mcq,underwater,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_4rejcseetzwhbdeb.png,the big metal coral has what color?,"{'a': 'cyan', 'b': 'purple', 'c': 'gray', 'd': 'green', 'e': 'brown'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9998989111717452, ""margin"": 0.9998514110680052, ""entropy"": 0.0011561193069891521, ""probs"": {""a"": 0.9998989111717452, ""b"": 1.199221274051771e-05, ""c"": 1.4182689323953257e-05, ""d"": 2.7413822450306905e-05, ""e"": 4.750010373994142e-05}, ""adapter"": ""color""}",['a']
469,vE5gx0dHOTGpj4oO,t-1uwYq66uYrNzTa,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_proj030h4c4cmh35.png,is there a television that has the same color as the large metal floor lamp?,"{'a': 'True', 'b': 'False'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.7126936119181223, ""margin"": 0.4253872238362446, ""entropy"": 0.5997222138882821, ""probs"": {""a"": 0.7126936119181223, ""b"": 0.2873063880818777}, ""adapter"": ""trfl""}","['b', 'a']"
470,a37MMlSHvDqHFtFU,t-71BQZgVtNldNd5,en,vqa,true-false,office,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_e2po7rqluq7d0w85.png,is the number of purple metal pen holders greater than the number of large yellow rubber laptops?,"{'a': 'False', 'b': 'True'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.7573532562323735, ""margin"": 0.514706512464747, ""entropy"": 0.5541116203947678, ""probs"": {""a"": 0.24264674376762654, ""b"": 0.7573532562323735}, ""adapter"": ""trfl""}",['b']
472,n6qmrL6Evz78DTfg,t-73zyfrgXFCvcoP,en,vqa,true-false,construction-site,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_cibo0x19jv0ibqvt.png,are there any green metal bulldozers?,"{'a': 'True', 'b': 'False'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9961607213627149, ""margin"": 0.9923214427254299, ""entropy"": 0.025187774410044543, ""probs"": {""a"": 0.9961607213627149, ""b"": 0.003839278637285091}, ""adapter"": ""trfl""}",['a']
473,ejsTRu3oa9XuHEou,t-IwsbUUBk7pY7WQ,en,vqa,mcq,medical-field,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_7ccmvuoaiago7kt5.png,there is a blue object that is the same material as the cyan iv fluid bag; what size is it?,"{'a': 'large', 'b': 'small'}",,Submitted,b,0.0,b,"{""answer"": ""b"", ""confidence"": 0.8897879784422422, ""margin"": 0.7795759568844843, ""entropy"": 0.34695838964302333, ""probs"": {""a"": 0.11021202155775787, ""b"": 0.8897879784422422}, ""adapter"": ""size""}",['b']
476,Xlxgk9zGbUHIouD4,t-N7QbBtaxRonigO,en,vqa,mcq,medical-field,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_fkan543fnbxfhmpl.png,the metal thing that is the same color as the metal stethoscope is what size?,"{'a': 'small', 'b': 'large'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.8471486001265154, ""margin"": 0.6942972002530309, ""entropy"": 0.4276234095507765, ""probs"": {""a"": 0.15285139987348453, ""b"": 0.8471486001265154}, ""adapter"": ""size""}",['b']
477,sB0jqm0biODt9v6G,t-IRBuSm5ZBU1zLk,en,vqa,true-false,garage-workshop,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_aluujxj677v8ozh8.png,are there any green rubber objects?,"{'a': 'False', 'b': 'True'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9985324240043664, ""margin"": 0.9970648480087326, ""entropy"": 0.011041174561211533, ""probs"": {""a"": 0.0014675759956337138, ""b"": 0.9985324240043664}, ""adapter"": ""trfl""}",['b']
480,2U4SfpXl6yvXaxA8,t-MFMZASkfIt2J0T,en,vqa,true-false,fashion,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_pmwxxjkp1jz93k28.png,does the big shoe have the same color as the metal hat?,"{'a': 'True', 'b': 'False'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.6486884140844185, ""margin"": 0.2973768281688369, ""entropy"": 0.6482547835266718, ""probs"": {""a"": 0.35131158591558154, ""b"": 0.6486884140844185}, ""adapter"": ""trfl""}",['b']
481,movb7P4dCcoXnZyO,t-ElAGyd1R0f0i63,en,vqa,numeric,uae,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_xf98nzbv2nkrfgnd.png,how many other metal things are the same shape as the small brown thing?,"{'a': '3', 'b': '2'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.7087463200149108, ""margin"": 0.41749264002982156, ""entropy"": 0.6032703942025388, ""probs"": {""a"": 0.2912536799850892, ""b"": 0.7087463200149108}, ""adapter"": ""amount""}",['b']
484,KOida0JqTye370Bp,t-lSlWnIs2uZbDM0,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_xd1cypcrslr80w8i.png,is there a big sofa?,"{'a': 'True', 'b': 'False'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9977677200134907, ""margin"": 0.9955354400269815, ""entropy"": 0.015857257212450855, ""probs"": {""a"": 0.9977677200134907, ""b"": 0.002232279986509266}, ""adapter"": ""trfl""}",['a']
485,jsaDBYEnk6wMItaY,t-kqt5wqOKOvmPF3,en,vqa,true-false,music,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_azesthc7g5mc1w3n.png,do the rubber drum and the gray rubber guitar have the same size?,"{'a': 'False', 'b': 'True'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.7871341749721855, ""margin"": 0.574268349944371, ""entropy"": 0.5177290043606886, ""probs"": {""a"": 0.21286582502781448, ""b"": 0.7871341749721855}, ""adapter"": ""trfl""}",['b']
487,AYIuSd5I2bg1Ix4p,t-bX0qRW7SjqiNb5,en,vqa,mcq,fashion,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_9tygk4ws0v5ncfd9.png,there is a metal object that is the same color as the rubber pants; what is its size?,"{'a': 'small', 'b': 'large'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.7733156635136655, ""margin"": 0.546631327027331, ""entropy"": 0.5352388447619907, ""probs"": {""a"": 0.7733156635136655, ""b"": 0.22668433648633454}, ""adapter"": ""size""}",['a']
489,7tJFUJdrhulx1dVK,t-l7VXXuOlngH8sN,en,vqa,true-false,garage-workshop,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_7d3qmcdl5jeqsee9.png,are any red rubber screwdrivers visible?,"{'a': 'True', 'b': 'False'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9992027121212614, ""margin"": 0.9984054242425228, ""entropy"": 0.006485056678968853, ""probs"": {""a"": 0.9992027121212614, ""b"": 0.0007972878787386391}, ""adapter"": ""trfl""}",['a']
490,6AG2axCtyGfAjboG,t-EjNsXlyrdNRGLB,en,vqa,mcq,medical-field,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_ywon9c9s7ejh13ts.png,the metal thing that is the same color as the tiny metal hospital bed is what size?,"{'a': 'small', 'b': 'large'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.5388220688999248, ""margin"": 0.07764413779984958, ""entropy"": 0.6901298384830765, ""probs"": {""a"": 0.5388220688999248, ""b"": 0.4611779311000752}, ""adapter"": ""size""}",['a']
491,XR3eWrJ0V2X3igKm,t-HlyK9dlR8cWoyq,en,vqa,numeric,living-room,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_bqjbcan51j0uhxwa.png,what number of metal things are either cyan things or small blue floor lamps?,"{'a': '3', 'b': '1'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9139352131198535, ""margin"": 0.8278704262397069, ""entropy"": 0.29333736520771614, ""probs"": {""a"": 0.0860647868801466, ""b"": 0.9139352131198535}, ""adapter"": ""amount""}",['b']
492,BILDDCs0lT3vUKaU,t-hbDLGYe1fiEqKu,en,vqa,numeric,living-room,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_lubxt3pmxjzvrkdm.png,what number of other things are the same size as the gray object?,"{'a': '0', 'b': '1'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.566871027918365, ""margin"": 0.13374205583672993, ""entropy"": 0.6841768573222222, ""probs"": {""a"": 0.566871027918365, ""b"": 0.43312897208163503}, ""adapter"": ""amount""}",['a']
493,PLWm2jyFLT6iV57L,t-EGdh4FctO0ehSJ,en,vqa,mcq,medical-field,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_gdv9eesyvbeg3ejn.png,the green object that is the same size as the cyan hospital bed is what shape?,"{'a': 'hospital bed', 'b': 'medicine bottle', 'c': 'stethoscope', 'd': 'iv fluid bag'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9076642217689975, ""margin"": 0.8659965135167474, ""entropy"": 0.4055133807882601, ""probs"": {""a"": 0.041667708252250045, ""b"": 0.9076642217689975, ""c"": 0.020124603878496905, ""d"": 0.030543466100255615}, ""adapter"": ""shape""}",['b']
494,OaWYoh4YUhD5uEKi,t-R3pfNkJ3jLc0Pa,en,vqa,mcq,living-room,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_yr9r1x0y7d6tcuhe.png,how big is the cyan television?,"{'a': 'large', 'b': 'small'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9914602080963534, ""margin"": 0.9829204161927068, ""entropy"": 0.04917841164285688, ""probs"": {""a"": 0.9914602080963534, ""b"": 0.008539791903646636}, ""adapter"": ""size""}",['a']
502,LBUMV8zbFD1ztAB9,t-ucMzjx6MnNJEXa,en,vqa,mcq,underwater,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_oi61rxdnm9wlxw2t.png,there is a purple object that is the same material as the coral; what is its size?,"{'a': 'small', 'b': 'large'}",,Submitted,b,1.0,a,"{""answer"": ""b"", ""confidence"": 0.989418493460141, ""margin"": 0.9788369869202819, ""entropy"": 0.05865686680670317, ""probs"": {""a"": 0.010581506539859151, ""b"": 0.989418493460141}, ""adapter"": ""size""}","['a', 'a']"
503,Wuf6PMzWOOkKgayJ,t-J9m7cywFb85wPJ,en,vqa,true-false,office,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_oirshfbn5ytneia1.png,is there any other thing that is the same shape as the large green metal thing?,"{'a': 'True', 'b': 'False'}",,Submitted,b,1.0,a,"{""answer"": ""b"", ""confidence"": 0.703483788506001, ""margin"": 0.40696757701200204, ""entropy"": 0.607883533993024, ""probs"": {""a"": 0.296516211493999, ""b"": 0.703483788506001}, ""adapter"": ""trfl""}","['a', 'a']"
504,8c27KUdUXDthJFAQ,t-1miZWWL6iQYziP,en,vqa,mcq,underwater,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_yfsa2nx84q7768t0.png,the large object that is the same material as the turtle is what color?,"{'a': 'gray', 'b': 'cyan', 'c': 'blue'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9762697267858034, ""margin"": 0.9616866122134079, ""entropy"": 0.12804189087266798, ""probs"": {""a"": 0.009147158641801099, ""b"": 0.9762697267858034, ""c"": 0.014583114572395514}, ""adapter"": ""color""}",['b']
506,zq8GxMrUn6feidLG,t-qTPiahAw6SG4aV,en,vqa,numeric,office,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_tz8mvuxqe54p6gyp.png,how many cyan things are tiny things or rubber objects?,"{'a': '0', 'b': '1'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9842071094035997, ""margin"": 0.9684142188071994, ""entropy"": 0.08117951732935252, ""probs"": {""a"": 0.9842071094035997, ""b"": 0.01579289059640033}, ""adapter"": ""amount""}",['a']
